Title,Developer/Provider,Category,URL,Embed URL (in-app),Description
Tank Survive,GamePix,tanks,https://play.gamepix.com/tank-survive/,https://play.gamepix.com/tank-survive/embed?sid=U274U,
Star Guardian Deluxe,GamePix,arcade,https://play.gamepix.com/star-guardian-deluxe/,https://play.gamepix.com/star-guardian-deluxe/embed?sid=U274U,
Brainrot Hunt,GamePix,casual,https://play.gamepix.com/brainrot-hunt/,https://play.gamepix.com/brainrot-hunt/embed?sid=U274U,
Girls Battle Gems,GamePix,tetris,https://play.gamepix.com/girls-battle-gems/,https://play.gamepix.com/girls-battle-gems/embed?sid=U274U,
Pasha Online,GamePix,casual,https://play.gamepix.com/pasha-online/,https://play.gamepix.com/pasha-online/embed?sid=U274U,
Jungle Rescue,GamePix,simulation,https://play.gamepix.com/jungle-rescue/,https://play.gamepix.com/jungle-rescue/embed?sid=U274U,
Voxelcraft,GamePix,minecraft,https://play.gamepix.com/voxelcraft/,https://play.gamepix.com/voxelcraft/embed?sid=U274U,
River Rescue,GamePix,naval,https://play.gamepix.com/river-rescue/,https://play.gamepix.com/river-rescue/embed?sid=U274U,
Sky Explorer,GamePix,airplane,https://play.gamepix.com/sky-explorer/,https://play.gamepix.com/sky-explorer/embed?sid=U274U,
Eerie Tower Defense,GamePix,strategy,https://play.gamepix.com/eerie-tower-defense/,https://play.gamepix.com/eerie-tower-defense/embed?sid=U274U,
GenFire,GamePix,shooter,https://play.gamepix.com/genfire/,https://play.gamepix.com/genfire/embed?sid=U274U,
Sammu Craft,GamePix,minecraft,https://play.gamepix.com/sammu-craft/,https://play.gamepix.com/sammu-craft/embed?sid=U274U,
Platforms,GamePix,action,https://play.gamepix.com/platforms/,https://play.gamepix.com/platforms/embed?sid=U274U,
Animal Kingdom Wars,GamePix,idle,https://play.gamepix.com/animal-kingdom-wars/,https://play.gamepix.com/animal-kingdom-wars/embed?sid=U274U,
Incoword,GamePix,word,https://play.gamepix.com/incoword-game/,https://play.gamepix.com/incoword-game/embed?sid=U274U,
Veggie Royale,GamePix,battle,https://play.gamepix.com/veggie-royale/,https://play.gamepix.com/veggie-royale/embed?sid=U274U,
Ricky Rat,GamePix,casual,https://play.gamepix.com/ricky-rat/,https://play.gamepix.com/ricky-rat/embed?sid=U274U,
NeonRoll,GamePix,ball,https://play.gamepix.com/neonroll/,https://play.gamepix.com/neonroll/embed?sid=U274U,
The Entity,GamePix,horror,https://play.gamepix.com/the-entity/,https://play.gamepix.com/the-entity/embed?sid=U274U,
Gravshift,GamePix,casual,https://play.gamepix.com/gravshift/,https://play.gamepix.com/gravshift/embed?sid=U274U,
Neon Clash,GamePix,casual,https://play.gamepix.com/neon-clash/,https://play.gamepix.com/neon-clash/embed?sid=U274U,
Tic Tac Toe - Match Three,GamePix,board,https://play.gamepix.com/tic-tac-toe-match-three/,https://play.gamepix.com/tic-tac-toe-match-three/embed?sid=U274U,
Archery Master - Bow and Arrow,GamePix,archery,https://play.gamepix.com/archery-master-bow-and-arrow/,https://play.gamepix.com/archery-master-bow-and-arrow/embed?sid=U274U,
Grid Sniper,GamePix,puzzle,https://play.gamepix.com/grid-sniper/,https://play.gamepix.com/grid-sniper/embed?sid=U274U,
Double Jump DX!,GamePix,platformer,https://play.gamepix.com/double-jump-dx/,https://play.gamepix.com/double-jump-dx/embed?sid=U274U,
Agent Wars,GamePix,arcade,https://play.gamepix.com/agent-wars/,https://play.gamepix.com/agent-wars/embed?sid=U274U,
Wasteland Glory,GamePix,first-person-shooter,https://play.gamepix.com/wasteland-glory/,https://play.gamepix.com/wasteland-glory/embed?sid=U274U,
Assault on the Demonic Realm,GamePix,first-person-shooter,https://play.gamepix.com/assault-on-the-demonic-realm/,https://play.gamepix.com/assault-on-the-demonic-realm/embed?sid=U274U,
Kick it 1v1,GamePix,soccer,https://play.gamepix.com/kick-it-1v1/,https://play.gamepix.com/kick-it-1v1/embed?sid=U274U,
Deep Space,GamePix,arcade,https://play.gamepix.com/deep-space/,https://play.gamepix.com/deep-space/embed?sid=U274U,
Soviet Codebreaker v1.0,GamePix,coding,https://play.gamepix.com/soviet-codebreaker-v1-0/,https://play.gamepix.com/soviet-codebreaker-v1-0/embed?sid=U274U,
Pop Rush,GamePix,hyper-casual,https://play.gamepix.com/pop-rush/,https://play.gamepix.com/pop-rush/embed?sid=U274U,
Montezumba,GamePix,puzzle,https://play.gamepix.com/montezumba/,https://play.gamepix.com/montezumba/embed?sid=U274U,
Cyber Defense V2,GamePix,arcade,https://play.gamepix.com/cyber-defense-v2/,https://play.gamepix.com/cyber-defense-v2/embed?sid=U274U,
No Way Out,GamePix,horror,https://play.gamepix.com/no-way-out/,https://play.gamepix.com/no-way-out/embed?sid=U274U,
Balloon Pop,GamePix,hyper-casual,https://play.gamepix.com/balloon-p0p/,https://play.gamepix.com/balloon-p0p/embed?sid=U274U,"Unleash your reflexes by bursting vibrant balloons before they drift off. This fast-paced arcade challenge offers a thrilling 60 seconds to rack up points. Simple yet addictive, it's the perfect quick-play experience for those seeking instant fun and excitement."
The Last Ritual,GamePix,horror,https://play.gamepix.com/the-last-ritual/,https://play.gamepix.com/the-last-ritual/embed?sid=U274U,"Step into the shoes of Daniel, a determined paranormal investigator, trapped in a treacherous mansion. Unravel the mystery of the three failed rituals, outsmart vengeful spirits, and rescue your sister from the clutches of the haunted hallways in this thrilling quest for survival."
The Beginning,GamePix,horror,https://play.gamepix.com/the-beginning/,https://play.gamepix.com/the-beginning/embed?sid=U274U,"Venture into a spine-tingling horror where reality blurs with nightmares. Trapped in a living, breathing mansion haunted by your past, discover eerie secrets through unsettling artifacts. Shadows whisper, objects shift, and unseen forces lurk as you unravel the truth behind your family's tragic history."
Ether Shot,GamePix,arcade,https://play.gamepix.com/ether-shot/,https://play.gamepix.com/ether-shot/embed?sid=U274U,"Unleash electrifying energy as you dodge and blast through relentless neon marauders. With every wave, sharpen your reflexes and strategize your survival in a vibrant, geometric battlefield. Embrace the thrilling chaos and let your instincts lead you to victory in this high-octane arcade shootout."
City States Idle,GamePix,strategy,https://play.gamepix.com/city-states-idle/,https://play.gamepix.com/city-states-idle/embed?sid=U274U,"Forge a thriving empire on a dynamic hexagonal landscape. Strategize production, uncover new realms, and elevate your city to untold prosperity."
Steal a Brainrot Arena 67,GamePix,action,https://play.gamepix.com/steal-a-brainrot-arena-67/,https://play.gamepix.com/steal-a-brainrot-arena-67/embed?sid=U274U,"Plunge into a vibrant block arena, where you, a fearless hero, battle relentless brainrots and towering bosses. With a mix of hand-to-hand combat and legendary weaponry, experience heart-pounding, dynamic fights against these formidable foes. Will you emerge victorious in this exhilarating clash?"
Tac Tac,GamePix,board,https://play.gamepix.com/tac-tac/,https://play.gamepix.com/tac-tac/embed?sid=U274U,"Dive into the classic Tic Tac Toe experience! Battle a clever AI or compete with friends for endless strategic fun. It's the perfect blend of nostalgia and challenge, providing entertainment for players of all ages. Ready to test your wits on the grid? Let the competition begin!"
Freddy at Obby Backrooms,GamePix,escape,https://play.gamepix.com/freddy-at-obby-backrooms/,https://play.gamepix.com/freddy-at-obby-backrooms/embed?sid=U274U,"Navigate a chilling labyrinth in Freddy at Obby Backrooms, blending classic obstacle challenges with spine-tingling suspense. Outwit lurking horrors as you traverse toxic floors and eerie silence. Beware the shadows—Freddy is always watching, ready to strike at your every incorrect move. Can you escape the nightmare?"
Granny Christmas Nightmare,GamePix,scary,https://play.gamepix.com/granny-christmas-nightmare/,https://play.gamepix.com/granny-christmas-nightmare/embed?sid=U274U,"Survive a twisted holiday horror in Granny Christmas Nightmare, where an evil Granny prowls a deadly house. Move quickly, stay silent, and strategically gather items to delay her pursuit. Every echoing step and shadowy room challenges your wits in this festive fight for survival."
Granny at Obby World,GamePix,scary,https://play.gamepix.com/granny-at-obby-world/,https://play.gamepix.com/granny-at-obby-world/embed?sid=U274U,"Navigate a nightmare in Granny at Obby World, a chilling obstacle course with deadly traps and relentless pursuit. Conquer spinning saws and collapsing platforms while outwitting Granny's sudden appearances. Precision and bravery are your only allies in this spine-tingling race for survival. Can you escape before it's too late?"
Freddy Christmas Nightmare,GamePix,scary,https://play.gamepix.com/freddy-christmas-nightmare/,https://play.gamepix.com/freddy-christmas-nightmare/embed?sid=U274U,"Navigate a chilling festive landscape where holiday cheer conceals lurking terror. Escape Freddy’s relentless pursuit amidst twinkling lights and towering trees, while the sinister Tung Tung Sahur haunts your every step. Survive the nightmare and make it out of this deceptive winter wonderland."
Freddy at Playroom of Fear,GamePix,scary,https://play.gamepix.com/freddy-at-playroom-of-fear/,https://play.gamepix.com/freddy-at-playroom-of-fear/embed?sid=U274U,"Navigate a nightmare disguised as a whimsical playroom, filled with colorful toys and lurking horrors. Outsmart the sinister Freddy and the eerie Tung Tung Sahur as you dodge deadly obstacles and seek escape. Can you survive the twisted funhouse before it's too late?"
Freddy at Obby World,GamePix,escape,https://play.gamepix.com/freddy-at-obby-world/,https://play.gamepix.com/freddy-at-obby-world/embed?sid=U274U,"Navigate through vibrant worlds teeming with treacherous traps and daunting obstacles as you outrun the relentless Freddy Fazbear. Stay on your toes to survive in this suspenseful adventure, where each step requires agility and quick thinking—one slip-up, and it's game over!"
Tower Guard,GamePix,shooter,https://play.gamepix.com/tower-guard/,https://play.gamepix.com/tower-guard/embed?sid=U274U,"Defend your realm in Tower Guard, where you play as a vigilant protector against relentless enemy assaults. Armed with powerful projectiles, strategically outmaneuver and obliterate foes before they breach your tower. Unleash your agility and precision in this thrilling showdown of survival."
Bimmer Drifting Legends,GamePix,drifting,https://play.gamepix.com/bimmer-drifting-legends/,https://play.gamepix.com/bimmer-drifting-legends/embed?sid=U274U,"Experience the thrill of Bimmer Drifting Legends, where precision drifting meets endless customization. Drift your way to riches, upgrade your vehicle to perfection, and choose from an eclectic range of cars, from Soviet classics to European luxury. Embrace the ultimate drifting challenge across three exhilarating modes."
Hopless,GamePix,platformer,https://play.gamepix.com/hopless/,https://play.gamepix.com/hopless/embed?sid=U274U,"Leap into action with Hopless, a challenging precision platformer where the ground is your enemy. Navigate through intricate levels using sharp skills and determination. Test your patience as you soar through the air, dodging perilous obstacles in a relentless pursuit of victory. Will you master the art of the hop?"
